x,y,TRACKID,DEPOT_ID,sids,ts
"-76.93199921",38.91056824,9,9,606,88
"-76.99552155",38.91204071,10,10,460,7
"-76.95848846",38.91680908,9,9,574,2
"-77.01425934",38.8927002,5,5,1,71
"-76.95732117",38.91635132,9,9,405,1
"-76.94098663",38.91321945,9,9,210,25
"-77.09060669",38.94554138,2,2,451,3
"-77.03498077",38.92050934,4,4,710,51
"-77.02680206",38.82651138,6,6,690,1
"-76.97042847",38.91059113,8,8,769,23
"-77.00919342",38.83951187,6,6,49,5
"-77.06665802",38.93896103,2,2,875,3
"-77.03424835",38.90198135,5,5,789,10
"-77.04978943",38.95027924,1,1,982,24
"-77.06385803",38.96582031,2,2,362,3
"-77.03523254",38.8964119,5,5,720,13
"-77.05013275",38.89352036,5,5,325,14
"-76.99092102",38.87252045,7,7,999,27
"-77.02237701",38.98017883,1,1,258,11
"-77.02868652",38.97438812,1,1,252,15
"-76.94355774",38.87078857,8,8,8,12
"-77.00119781",38.93153,10,10,299,59
"-77.00579071",38.85361862,6,6,6,77
"-77.03646851",38.94015121,1,1,979,3
"-77.10681152",38.9254303,3,3,3,34
"-76.9956665",38.86811066,7,7,245,2
"-77.06826019",38.91635895,4,4,21,9
"-77.07241058",38.93347931,4,4,96,9
"-77.06671143",38.90356827,4,4,613,22
"-77.07852936",38.95072937,2,2,448,32
"-76.97754669",38.83972931,7,7,82,32
"-76.97619629",38.89199066,8,8,112,2
"-76.99327087",38.85834122,7,7,7,46
"-77.0220871",38.87820816,5,5,45,5
"-77.02304077",38.89109039,5,5,564,13
"-76.96611023",38.87892151,8,8,2,75
"-76.94866943",38.90539169,9,9,52,24
"-76.97985077",38.93616104,10,10,770,5
"-76.99539948",38.90729141,10,10,17,8
"-77.07132721",38.90103912,4,4,486,45
"-77.01120758",38.89355087,5,5,5,13
"-77.01793671",38.92900085,10,10,639,17
"-76.97762299",38.93709183,10,10,729,36
"-77.00067902",38.8440094,6,6,745,34
"-77.03672028",38.89944077,5,5,642,2
"-76.96959686",38.89635849,8,8,769,94
"-77.03529358",38.94900131,1,1,71,3
"-76.97627258",38.87599182,8,8,511,14
"-77.04612732",38.95238113,1,1,982,52
"-77.00314331",38.9577713,10,10,84,7
"-76.94949341",38.8830719,8,8,544,4
"-77.1180191",38.92832184,3,3,878,102
"-77.03594208",38.92158127,4,4,220,5
"-76.98442078",38.84571075,7,7,173,59
"-76.97503662",38.87537003,8,8,511,16
"-77.0027771",38.86600876,6,6,522,7
"-76.97824097",38.84339142,7,7,328,6
"-77.01061249",38.85810852,6,6,292,12
"-77.04125214",38.94417953,1,1,515,3
"-77.10967255",38.92211151,3,3,538,20
"-77.02366638",38.891819,5,5,564,25
"-77.06726074",38.95972061,2,2,903,25
"-77.07317352",38.92253876,4,4,138,13
"-77.04476929",38.98086166,1,1,20,13
"-77.059021",38.93680954,4,4,597,2
"-77.083992",38.93027878,3,3,734,3
"-77.07740021",38.93867874,2,2,388,5
"-76.94956207",38.88380051,8,8,561,6
"-77.10230255",38.92121124,3,3,143,28
"-77.00540924",38.84687042,6,6,738,8
"-77.02059937",38.83290863,6,6,886,60
"-77.09677124",38.94628906,2,2,288,11
"-77.07977295",38.920681,4,4,730,2
"-76.97966766",38.87850952,8,8,437,15
"-76.93950653",38.87158966,8,8,679,35
"-76.96727753",38.91225815,9,9,810,17
"-76.98532104",38.86582184,7,7,620,10
"-77.04395294",38.97808838,1,1,20,5
"-77.08885956",38.92601013,3,3,944,4
"-77.04345703",38.98741913,1,1,9,36
"-77.07649994",38.93854904,2,2,714,21
"-77.01403809",38.96796036,1,1,828,16
"-77.10823822",38.92000961,3,3,878,88
"-77.01828003",38.83137131,6,6,886,56
"-76.96777344",38.87491989,8,8,2,41
"-76.98940277",38.86901093,7,7,7,85
"-77.06639862",38.93061829,4,4,501,2
"-77.06919861",38.91167831,4,4,4,52
"-77.02442169",38.97238159,1,1,750,2
"-76.96856689",38.88759995,8,8,3,7
"-77.08496094",38.96099091,2,2,216,7
"-77.06002808",38.95772171,2,2,927,1
"-77.08193207",38.95331955,2,2,2,44
"-77.0770874",38.91540146,4,4,676,49
"-77.09324646",38.93259811,3,3,651,8
"-76.95702362",38.93124008,9,9,224,25
"-76.96756744",38.89731979,8,8,296,6
"-77.08207703",38.95331955,2,2,884,5
"-77.07679749",38.93164062,4,4,96,5
"-76.98130798",38.91440964,10,10,948,30
"-76.989151",38.83958054,7,7,173,37
"-76.97039795",38.89788818,8,8,249,23
"-77.03143311",38.88019943,5,5,45,43
"-77.04447937",38.92013931,4,4,825,8
"-77.10208893",38.92000961,3,3,160,2
"-77.01686859",38.8208313,6,6,1000,24
"-77.02233887",38.80390167,6,6,994,9
"-77.01670837",38.88227081,5,5,6,66
"-76.97898102",38.90372086,8,8,784,69
"-77.04293823",38.95878983,1,1,668,27
"-76.99948883",38.93621826,10,10,176,17
"-77.01917267",38.91835022,5,5,735,9
"-77.11782837",38.9294281,3,3,934,9
"-77.03238678",38.88356018,5,5,313,91
"-77.06098175",38.95330811,2,2,329,14
"-77.05180359",38.93389893,4,4,169,37
"-76.97485352",38.87543106,7,7,25,16
"-77.07791138",38.91917038,4,4,203,3
"-77.00608063",38.95204926,10,10,227,14
"-77.06310272",38.96490097,2,2,362,5
"-76.96217346",38.88800812,8,8,579,1
"-77.01687622",38.82762146,6,6,466,15
"-77.03444672",38.88510895,5,5,156,17
"-76.99903107",38.93869019,10,10,371,7
"-77.09451294",38.93241882,3,3,5,18
"-76.93878937",38.87902832,8,8,867,6
"-77.02020264",38.97615051,1,1,14,6
"-77.00910187",38.90898895,5,5,414,4
"-76.94098663",38.9001503,9,9,506,6
"-77.03157043",38.88323975,5,5,5,106
"-77.00055695",38.8298912,6,6,883,10
"-76.96910095",38.85303116,7,7,939,4
"-77.07019806",38.91012955,4,4,808,11
"-76.99022675",38.88602066,7,7,30,2
"-77.0161972",38.89979172,5,5,263,2
"-77.08461761",38.93138123,3,3,44,16
"-76.93615723",38.9102211,9,9,531,84
"-77.0037384",38.86803055,6,6,603,27
"-77.06806946",38.9430809,2,2,837,30
"-76.97875977",38.90721893,8,8,769,49
"-76.91915131",38.89712143,9,9,24,20
"-77.04592896",38.89490891,5,5,742,20
"-76.96975708",38.9175415,10,10,917,3
"-77.06601715",38.97618103,2,2,706,2
"-77.02345276",38.97274017,1,1,258,42
"-77.04602814",38.98225021,1,1,20,31
"-76.98249054",38.84925079,7,7,761,2
"-76.98100281",38.87258148,7,7,273,29
"-76.9723587",38.91744995,10,10,785,8
"-77.06345367",38.95552826,2,2,408,3
"-77.04886627",38.91854095,4,4,98,21
"-77.07982635",38.91709137,4,4,935,1
"-77.04260254",38.90819931,5,5,424,11
"-76.95144653",38.8732605,8,8,947,5
"-77.09809875",38.9328804,3,3,368,4
"-76.99375916",38.90056992,10,10,948,1
"-77.06620789",38.95330811,2,2,540,20
"-77.05722046",38.94968033,2,2,910,9
"-77.00363922",38.84508896,6,6,859,17
"-77.02345276",38.89147186,5,5,564,19
"-77.02378082",38.95959091,1,1,1,16
"-76.94271088",38.91601181,9,9,916,1
"-77.04933167",38.94445038,1,1,469,59
"-77.07273102",38.90583038,4,4,280,5
"-76.98918152",38.88967133,7,7,202,7
"-77.0085907",38.95750046,10,10,55,10
"-77.06018829",38.89291,4,4,655,3
"-76.93403625",38.91215134,9,9,606,77
"-77.09046936",38.93027115,3,3,734,7
"-76.96295166",38.86903,8,8,447,24
"-77.06800842",38.91603851,4,4,21,8
"-76.99191284",38.88306046,7,7,417,6
"-77.01593018",38.90483093,5,5,1,109
"-77.00760651",38.95119858,10,10,227,6
"-76.96906281",38.8473587,7,7,632,3
"-77.06881714",38.90504074,4,4,808,22
"-77.04859161",38.88695145,5,5,972,4
"-76.99616241",38.88542175,7,7,915,1
"-77.06121063",38.89279175,4,4,127,4
"-77.01251984",38.8252182,6,6,643,16
"-76.99143219",38.94626999,10,10,987,22
"-76.97885132",38.87876892,8,8,437,13
"-77.06678009",38.9391098,2,2,875,2
"-77.09123993",38.93315125,3,3,44,28
"-77.0770874",38.9018898,4,4,518,51
"-77.04734802",38.96736145,1,1,809,3
"-77.01792908",38.88251114,5,5,313,48
"-77.05425262",38.94205093,2,2,135,66
"-77.00765228",38.9518013,10,10,227,10
"-77.03626251",38.92918015,4,4,130,8
"-76.97953796",38.93212128,10,10,10,21
"-77.03157806",38.97357178,1,1,252,1
"-77.02789307",38.89052963,5,5,713,13
"-77.00827026",38.95792007,10,10,516,19
"-76.92928314",38.89360046,9,9,824,16
"-77.10874176",38.93746948,3,3,681,1
"-77.07308197",38.91175079,4,4,331,3
"-77.05950928",38.92292023,4,4,687,10
"-77.04525757",38.90768051,4,4,797,6
"-77.0476532",38.96549988,1,1,168,10
"-77.03392029",38.89537811,5,5,307,10
"-76.95269012",38.9199295,9,9,141,13
"-77.01318359",38.83372879,6,6,800,12
"-77.01512146",38.87020874,5,5,103,11
"-77.09062195",38.94316864,2,2,254,2
"-77.02198029",38.92042923,5,5,819,36
"-77.08545685",38.9375,2,2,287,31
"-77.04901886",38.9192009,4,4,98,19
"-77.09060669",38.95037079,2,2,288,2
"-77.0005722",38.92559052,10,10,299,68
"-77.02493286",38.88027954,5,5,45,13
"-76.93644714",38.91952133,9,9,4,63
"-76.99022675",38.89891815,7,7,475,4
"-76.96927643",38.87625885,8,8,2,63
"-77.08181763",38.94266891,2,2,448,3
"-77.08899689",38.91289139,3,3,889,5
"-77.01239777",38.88383102,5,5,6,80
"-77.09024811",38.92753983,3,3,415,11
"-76.95263672",38.86727142,8,8,633,31
"-77.01065063",38.81890869,6,6,976,3
"-77.01474762",38.87099838,6,6,637,10
"-77.00897217",38.87157059,6,6,47,58
"-76.97853851",38.89934158,8,8,784,58
"-76.94332123",38.90219879,9,9,35,35
"-77.05017853",38.95013046,1,1,602,92
"-77.07200623",38.92752838,4,4,794,19
"-76.99829102",38.85300064,6,6,688,6
"-76.93213654",38.88478851,9,9,600,8
"-77.00202942",38.90130997,5,5,473,1
"-77.04496765",38.89479828,5,5,265,14
"-77.06977844",38.9487915,2,2,617,1
"-76.93920898",38.88568115,8,8,660,10
"-77.03648376",38.93928909,4,4,226,12
"-76.97582245",38.92409134,10,10,729,11
"-77.0617218",38.89236832,4,4,608,3
"-77.07398224",38.90103912,4,4,518,61
"-76.99893951",38.94055939,10,10,888,8
"-76.99404907",38.90513992,10,10,546,17
"-76.99153137",38.87797928,7,7,467,39
"-77.01319122",38.88581085,5,5,190,25
"-76.97051239",38.91748047,10,10,917,5
"-77.02377319",38.93280029,10,10,40,10
"-77.07556915",38.91413116,4,4,471,4
"-77.06358337",38.92259979,4,4,184,11
"-76.99838257",38.94626999,10,10,958,1
"-77.06955719",38.90306854,4,4,518,81
"-76.98538208",38.85718918,7,7,589,4
"-77.01969147",38.88248062,5,5,5,72
"-77.10614014",38.9185791,3,3,878,74
"-77.06362152",38.92753983,4,4,309,6
"-77.04386902",38.93259048,4,4,66,1
"-77.03825378",38.96295166,1,1,998,35
"-77.0423584",38.97740936,1,1,791,27
"-77.04093933",38.90373993,5,5,760,21
"-77.05158234",38.96751022,1,1,110,34
"-77.05101013",38.95861816,1,1,426,56
"-76.99269867",38.90666962,10,10,546,10
"-77.05435181",38.97529984,1,1,739,4
"-77.03552246",38.9732399,1,1,957,9
"-76.98409271",38.9253006,10,10,391,1
"-77.04492188",38.89350128,5,5,265,3
"-77.03652191",38.91038132,5,5,456,5
"-77.08701324",38.92311859,3,3,944,10
"-76.99024963",38.87649155,7,7,467,56
"-77.0460968",38.98405075,1,1,625,16
"-77.00845337",38.84593964,6,6,356,20
"-76.94271851",38.87689972,8,8,458,7
"-77.03270721",38.94041824,1,1,469,4
"-77.06189728",38.89253998,4,4,655,12
"-77.02105713",38.97579956,1,1,461,6
"-77.01730347",38.83982086,6,6,444,15
"-77.09559631",38.91585159,3,3,182,19
"-77.03457642",38.90373993,5,5,700,5
"-77.03977966",38.8888092,5,5,890,16
"-77.03643799",38.93059921,4,4,654,7
"-76.93451691",38.91913986,9,9,531,52
"-76.93934631",38.87646103,8,8,174,8
"-76.94026947",38.9054184,9,9,347,37
"-76.97177124",38.8514595,7,7,632,28
"-77.00427246",38.85554123,6,6,83,1
"-77.08792114",38.95909882,2,2,396,35
"-77.03211212",38.88341904,5,5,313,88
"-76.97799683",38.89912033,8,8,769,67
"-77.10250092",38.94493103,3,3,359,22
"-76.97727966",38.94285965,10,10,269,13
"-77.01828003",38.82252121,6,6,722,10
"-77.11679077",38.92950821,3,3,183,4
"-77.06394958",38.90924835,4,4,543,6
"-76.96407318",38.91719818,9,9,87,1
"-77.03832245",38.98339081,1,1,413,7
"-77.01258087",38.82778168,6,6,643,20
"-77.02258301",38.92456818,5,5,819,24
"-77.0531311",38.92034912,4,4,783,27
"-77.08431244",38.90248871,4,4,486,100
"-76.98976135",38.86857986,7,7,7,88
"-77.05104828",38.94620895,1,1,602,38
"-76.93502045",38.91156006,9,9,606,72
"-77.04714966",38.89022827,5,5,503,22
"-76.98493958",38.90652084,10,10,476,1
"-76.97386169",38.8549118,7,7,175,22
"-77.01006317",38.85799026,6,6,349,4
"-77.07737732",38.90196991,4,4,518,50
"-76.99488831",38.84751129,6,6,89,13
"-77.03379059",38.96403122,1,1,478,1
"-76.93917084",38.89411163,9,9,332,9
"-76.96296692",38.91688156,9,9,810,44
"-77.01062012",38.87073898,5,5,552,3
"-77.05010986",38.94443893,1,1,602,21
"-76.97621155",38.92658997,10,10,729,21
"-76.97045898",38.90737152,8,8,784,113
"-77.03186798",38.90576935,5,5,693,15
"-77.02337646",38.89159012,5,5,564,22
"-76.98265076",38.84791946,7,7,173,64
"-77.01161957",38.91699982,10,10,268,20
"-77.10475159",38.93754959,3,3,450,1
"-77.05484009",38.9453392,2,2,502,1
"-77.01528931",38.91960907,10,10,986,1
"-76.95307159",38.91912842,9,9,531,10
"-77.07061005",38.9009285,4,4,990,5
"-77.02410889",38.82183075,6,6,690,13
"-77.03825378",38.9205513,4,4,283,2
"-77.0076828",38.82973099,6,6,658,18
"-77.07605743",38.93801117,2,2,714,16
"-76.97506714",38.89387894,8,8,784,33
"-77.00531769",38.88507843,5,5,105,1
"-76.99117279",38.8742218,7,7,7,56
"-76.96736145",38.93095016,10,10,997,5
"-77.00531769",38.88507843,5,5,241,14
"-76.91365814",38.89445877,9,9,568,5
"-76.97707367",38.91584015,10,10,10,41
"-76.99282074",38.95032883,10,10,142,24
"-76.97740936",38.86022949,7,7,7,1
"-76.94817352",38.88917923,8,8,261,8
"-77.0822525",38.90225983,4,4,486,83
"-76.96517181",38.93286896,10,10,149,9
"-76.96212769",38.88996124,8,8,579,5
"-76.97158813",38.90634918,8,8,769,4
"-76.97891998",38.90699005,10,10,570,33
"-76.97779083",38.85794067,7,7,7,143
"-76.95580292",38.93022919,9,9,224,12
"-77.01434326",38.84941864,6,6,652,11
"-76.94806671",38.87261963,8,8,947,1
"-77.02442932",38.98141861,1,1,823,6
"-77.03366089",38.93733978,1,1,979,24
"-76.98155212",38.94255829,10,10,624,12
"-77.10388947",38.94110107,3,3,930,1
"-77.06638336",38.96548843,2,2,903,12
"-77.05529022",38.91856003,4,4,783,11
"-77.00460815",38.85597992,6,6,6,73
"-76.99111938",38.87525177,7,7,7,51
"-77.05464172",38.92335892,4,4,879,4
"-77.03639984",38.9697113,1,1,353,2
"-76.99537659",38.83435059,6,6,692,1
"-76.95317078",38.91987991,9,9,301,11
"-76.99291992",38.84189987,6,6,708,15
"-76.93920135",38.89152908,9,9,600,40
"-77.02462769",38.95986938,1,1,1,18
"-76.99082947",38.91239166,10,10,581,13
"-76.98831177",38.90018082,10,10,382,2
"-77.01344299",38.88283157,5,5,495,8
"-76.9417038",38.91328812,9,9,606,45
"-77.02580261",38.9692688,1,1,514,7
"-77.06411743",38.89691162,4,4,874,8
"-76.99021912",38.89582062,7,7,475,7
"-76.99359131",38.93708038,10,10,782,7
"-76.96778107",38.8772583,8,8,511,38
"-77.03643799",38.93848038,4,4,226,6
"-77.0121994",38.88607025,5,5,190,9
"-77.06907654",38.90417862,4,4,655,60
"-77.05200958",38.95909882,1,1,472,9
"-76.95285034",38.86648941,8,8,633,27
"-77.08529663",38.90261078,4,4,518,10
"-76.9796524",38.94620895,10,10,269,4
"-77.00054169",38.87511063,7,7,517,5
"-77.05059814",38.88713074,5,5,208,12
"-77.01088715",38.8235817,6,6,648,3
"-77.05065155",38.91244888,4,4,799,25
"-76.96807098",38.8952713,8,8,769,103
"-77.0479126",38.94580078,1,1,602,8
"-77.09078217",38.93333817,3,3,5,25
"-77.05541992",38.89199066,5,5,120,29
"-76.94525146",38.90332031,9,9,9,16
"-77.03179169",38.9056015,5,5,693,19
"-77.10433197",38.92726898,3,3,3,52
"-77.08869171",38.9471283,2,2,899,3
"-77.01685333",38.93347931,10,10,724,1
"-76.99944305",38.87284088,7,7,474,1
"-77.08595276",38.93753815,2,2,287,27
"-77.04061127",38.97283936,1,1,791,10
"-77.02999115",38.97460175,1,1,252,6
"-77.05487061",38.98649979,1,1,376,31
"-77.02232361",38.93907166,10,10,866,12
"-76.96572113",38.87939835,8,8,2,76
"-77.06855774",38.89931107,4,4,990,17
"-76.96929932",38.91722107,10,10,917,16
"-76.99443817",38.86048889,7,7,755,9
"-77.04135132",38.8874588,5,5,386,11
"-77.0404892",38.95042038,1,1,71,15
"-77.03457642",38.89466858,5,5,629,5
"-76.9377594",38.89324951,9,9,842,10
"-77.08117676",38.94343185,2,2,448,6
"-76.99539185",38.85897827,7,7,7,55
"-77.02337646",38.92906952,10,10,281,28
"-77.07479858",38.93917847,2,2,2,12
"-76.93289948",38.87454987,8,8,436,82
"-76.9901886",38.92309189,10,10,685,16
"-77.06230927",38.9550705,2,2,408,8
"-77.04682159",38.9270401,4,4,97,29
"-76.96759796",38.86008072,7,7,751,5
"-77.07572174",38.9015007,4,4,486,62
"-76.97366333",38.8510704,7,7,491,19
"-77.00527954",38.84606934,6,6,738,6
"-76.95966339",38.88933182,8,8,628,23
"-77.01423645",38.89612961,5,5,311,33
"-77.01326752",38.83280182,6,6,406,8
"-77.01779938",38.91381836,5,5,106,5
"-77.05033112",38.94472122,2,2,640,7
"-77.05609894",38.90155029,4,4,970,24
"-77.06004333",38.90119171,4,4,337,5
"-76.99432373",38.84980011,7,7,614,5
"-77.0162735",38.91436005,5,5,41,13
"-76.9418869",38.9016304,9,9,941,22
"-76.96369934",38.92237091,9,9,234,3
"-77.01422882",38.89836884,5,5,311,30
"-77.02210999",38.97436142,1,1,258,34
"-76.99617004",38.94247818,10,10,958,9
"-77.02227783",38.98255157,1,1,759,31
"-76.93698883",38.90932846,9,9,340,2
"-77.10682678",38.9259491,3,3,937,11
"-77.05232239",38.9784317,1,1,862,6
"-76.99446869",38.92557907,10,10,58,5
"-77.06578064",38.91925812,4,4,525,7
"-76.99376678",38.82862091,6,6,497,8
"-76.99584198",38.90726089,10,10,17,5
"-77.00154877",38.86400986,6,6,6,48
"-77.05246735",38.94049835,2,2,135,45
"-77.09266663",38.91627121,3,3,499,18
"-76.95620728",38.92786026,9,9,736,16
"-77.08856201",38.91600037,3,3,498,28
"-76.96793365",38.88869095,8,8,3,11
"-77.06163025",38.95167923,2,2,645,3
"-76.93002319",38.89625931,9,9,824,1
"-76.96092224",38.88806915,8,8,2,101
"-77.02694702",38.815979,6,6,256,12
"-76.93579865",38.91957092,9,9,4,61
"-77.04779053",38.96049881,1,1,668,68
"-77.06826782",38.94129944,2,2,617,18
"-77.06900024",38.90673828,4,4,518,98
"-77.02786255",38.95690918,1,1,942,19
"-76.95423126",38.89582062,8,8,31,27
"-77.07774353",38.91267014,4,4,907,10
"-77.01506042",38.81309891,6,6,250,12
"-77.01769257",38.83087921,6,6,1000,55
"-77.02497864",38.88085938,5,5,696,38
"-77.0319519",38.91962814,5,5,925,6
"-77.08748627",38.93563843,3,3,327,1
"-76.97080994",38.90663147,8,8,769,7
"-76.94857025",38.8757782,8,8,8,12
"-76.94724274",38.88983917,8,8,492,4
"-77.08953857",38.93426895,3,3,5,27
"-77.02539825",38.94974899,1,1,830,3
"-76.97799683",38.85829926,7,7,7,10
"-76.96318817",38.8702507,8,8,447,20
"-77.01538849",38.85638046,6,6,349,16
"-77.06820679",38.89818954,4,4,990,22
"-76.97518158",38.8635788,7,7,536,13
"-77.0374527",38.88695145,5,5,156,6
"-77.1120224",38.93693161,3,3,795,9
"-77.02822113",38.88196945,5,5,6,39
"-77.02220154",38.86190033,5,5,922,5
"-76.99530792",38.8719101,7,7,416,8
"-76.94493866",38.91479111,9,9,606,4
"-77.07675934",38.93572998,2,2,923,8
"-76.99900055",38.93367004,10,10,929,18
"-77.04534912",38.89550018,5,5,265,20
"-77.07553864",38.91262054,4,4,676,26
"-76.98365784",38.89611053,8,8,72,1
"-76.95307159",38.91912842,9,9,4,97
"-77.02426147",38.83174896,6,6,886,70
"-77.09738922",38.93003082,3,3,384,35
"-76.95498657",38.91835022,9,9,4,102
"-76.98677063",38.88840103,7,7,869,14
"-76.97480774",38.8752594,7,7,273,21
"-77.07782745",38.91226959,4,4,154,4
"-77.07977295",38.91918182,4,4,730,1
"-77.06867981",38.92118835,4,4,138,2
"-76.99651337",38.87221146,7,7,416,10
"-77.00701904",38.91259003,10,10,268,5
"-77.05098724",38.95280075,1,1,982,10
"-77.03759766",38.90565109,5,5,762,7
"-77.04405212",38.98133087,1,1,20,16
"-77.03652191",38.91188049,5,5,456,7
"-76.9719162",38.86009979,7,7,438,22
"-77.04380798",38.94144821,1,1,469,23
"-76.93961334",38.91833115,9,9,224,104
"-77.11248779",38.92430115,3,3,538,3
"-77.03643799",38.93822098,4,4,519,20
"-77.03318787",38.87657928,5,5,6,2
"-77.01538086",38.87023163,5,5,103,12
"-77.01777649",38.88938904,5,5,457,1
"-77.03955841",38.95172882,1,1,101,7
"-77.10498047",38.91682053,3,3,878,65
"-77.06352997",38.89616013,4,4,655,20
"-77.05859375",38.95869064,2,2,372,3
"-76.99371338",38.84085083,6,6,708,4
"-76.9910202",38.87606812,7,7,999,9
"-76.95548248",38.86903,8,8,60,13
"-77.00296783",38.86766052,6,6,6,29
"-77.03646088",38.93267822,4,4,519,34
"-76.97080994",38.85200882,7,7,247,2
"-77.02275848",38.8223114,6,6,722,17
"-77.02493286",38.88027954,5,5,765,5
"-77.00901794",38.95339966,10,10,55,23
"-77.03930664",38.8882103,5,5,890,1
"-77.00984955",38.8815918,5,5,440,32
"-76.96109009",38.88888931,8,8,611,9
"-77.01772308",38.9576683,1,1,998,80
"-77.02440643",38.89068985,5,5,564,42
"-77.08899689",38.91289139,3,3,498,69
"-76.98596191",38.93896866,10,10,10,93
"-77.01674652",38.97319031,1,1,759,81
"-77.05542755",38.9184494,4,4,783,10
"-77.09288025",38.91461182,3,3,499,4
"-77.03646851",38.94187164,1,1,334,4
"-77.02314758",38.92855072,5,5,819,10
"-76.99022675",38.88542938,7,7,30,3
"-77.02458191",38.88407135,5,5,32,51
"-76.96025848",38.86846924,8,8,124,14
"-76.96882629",38.9174881,10,10,917,2
"-77.0133667",38.88579178,5,5,5,46
"-77.03974152",38.96199036,1,1,781,27
"-76.94087219",38.9132309,9,9,210,24
"-77.09432983",38.9154892,3,3,182,11
"-77.07398224",38.90856934,4,4,892,26
"-77.02519226",38.82994843,6,6,854,1
"-77.10746002",38.92018127,3,3,338,10
"-77.03069305",38.88288116,5,5,5,101
"-76.98471832",38.84426117,7,7,173,53
"-76.92191315",38.89374161,9,9,505,27
"-76.99095154",38.8310318,6,6,898,8
"-77.06157684",38.89237976,4,4,655,9
"-77.11296082",38.93117142,3,3,3,7
"-77.06385803",38.8976593,4,4,272,9
"-76.97823334",38.83921814,7,7,82,35
"-76.95818329",38.88977814,8,8,123,28
"-77.06639099",38.9368782,2,2,38,12
"-76.94812775",38.88972092,8,8,123,41
"-76.9382782",38.88967133,8,8,123,53
"-76.99610901",38.90734863,10,10,17,3
"-76.93917847",38.89751816,9,9,682,2
"-77.08673859",38.9592514,2,2,904,1
"-77.01683044",38.91112137,5,5,985,2
"-77.09552765",38.92274857,3,3,148,7
"-76.97203827",38.9174614,10,10,785,9
"-76.96671295",38.84976959,7,7,491,52
"-77.10411072",38.92733002,3,3,3,53
"-76.98574066",38.9407196,10,10,10,17
"-77.0541687",38.92808914,4,4,860,4
"-77.01683807",38.82584,6,6,886,36
"-77.09075928",38.91843033,3,3,498,3
"-77.06252289",38.91442871,4,4,276,32
"-77.00315857",38.96480942,10,10,323,5
"-77.02963257",38.90264893,5,5,81,1
"-76.94187164",38.91030884,9,9,210,11
"-76.98829651",38.89731979,7,7,815,2
"-77.07791901",38.94478989,2,2,924,3
"-76.97708893",38.84658813,7,7,82,9
"-77.03930664",38.8882103,5,5,386,21
"-76.96440125",38.91321945,9,9,18,8
"-77.05886841",38.9467392,2,2,550,9
"-76.94077301",38.90465164,9,9,838,18
"-76.96204376",38.88964081,8,8,611,20
"-76.99008179",38.8713913,7,7,657,2
"-77.03302765",38.90019989,5,5,789,1
"-77.04577637",38.94618988,1,1,469,71
"-77.04665375",38.89875031,5,5,742,30
"-77.06253052",38.95330811,2,2,540,18
"-77.09768677",38.91321945,3,3,555,5
"-77.02236938",38.92309952,5,5,819,27
"-77.01550293",38.92509842,10,10,986,35
"-77.00055695",38.82823181,6,6,883,6
"-76.97762299",38.93709183,10,10,187,6
"-76.99034119",38.83943176,6,6,430,23
"-76.96819305",38.85937119,7,7,536,31
"-77.0479126",38.94580078,1,1,469,64
"-77.10031128",38.93965912,3,3,529,13
"-77.08174133",38.92362976,3,3,44,1
"-77.02970123",38.92108154,5,5,786,46
"-76.98084259",38.8997612,8,8,16,2
"-76.96867371",38.88710022,8,8,3,2
"-77.02593994",38.96031189,1,1,998,66
"-77.00306702",38.86148834,6,6,83,24
"-77.05896759",38.98345947,1,1,376,17
"-77.06343842",38.95803833,2,2,927,8
"-77.03624725",38.92892838,4,4,130,7
"-77.0435791",38.95978165,1,1,998,6
"-77.10391235",38.94029999,3,3,930,2
"-77.06210327",38.89587021,4,4,355,14
"-77.0079422",38.95346832,10,10,65,5
"-76.95214844",38.8844986,8,8,544,9
"-77.01255798",38.92131042,10,10,991,5
"-77.05387878",38.93003845,4,4,949,12
"-77.07956696",38.91711044,4,4,676,65
"-77.00280762",38.83797073,6,6,658,1
"-77.10923004",38.93746185,3,3,795,15
"-77.05670929",38.94789124,2,2,821,5
"-77.02745056",38.973629,1,1,252,22
"-77.02567291",38.88082886,5,5,45,17
"-77.0151825",38.90964127,5,5,80,1
"-77.01387787",38.89051056,5,5,6,103
"-76.97073364",38.90813065,8,8,784,109
"-76.9932785",38.85839844,7,7,7,45
"-76.92603302",38.88970947,9,9,94,12
"-77.06236267",38.94316101,2,2,837,13
"-77.10166168",38.91152954,3,3,360,10
"-77.0210495",38.90724182,5,5,627,4
"-76.99137878",38.84272003,6,6,162,7
"-77.08529663",38.90261078,4,4,486,106
"-77.04705048",38.92900848,4,4,97,12
"-77.05069733",38.95137024,1,1,602,95
"-77.08704376",38.91468811,3,3,498,38
"-76.94821167",38.8898201,8,8,492,8
"-77.08859253",38.9389801,2,2,287,5
"-76.94059753",38.87134933,8,8,479,1
"-76.9936676",38.94958878,10,10,142,20
"-77.00859833",38.95743942,10,10,516,16
"-77.04483795",38.98775864,1,1,778,6
"-77.00202942",38.88127899,5,5,868,74
"-76.9419632",38.91464996,9,9,672,25
"-77.01750946",38.92787933,10,10,962,35
"-77.06803894",38.89822006,4,4,655,37
"-76.93972778",38.91249847,9,9,289,9
"-77.021492",38.92491913,10,10,962,6
"-77.04154968",38.96094894,1,1,781,34
"-77.09745026",38.91284943,3,3,555,4
